"","id","count","winner","loser","Score","movie","comment","White","Black"
"637",293,1,"Maria Hill","terrorist",0.75,"Avengers","Attacco all'Helicarrier - Iruzione cabina di comando",53,10
"638",294,1,"Fighter","Hulk",0.55,"Avengers","Attacco all'Helicarrier - Hulk vs jet",13,17
"639",295,1,"Hulk","Fighter",1,"Avengers","Attacco all'Helicarrier - Hulk vs jet",17,13
"640",296,1,"Captain America","terrorist",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",7,10
"641",296,2,"Captain America","terrorist",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",7,10
"642",297,1,"Nick Fury","terrorist",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",52,10
"643",298,1,"Hawkeye","Shield Agent",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",51,48
"644",298,2,"Hawkeye","Shield Agent",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",51,48
"645",298,3,"Hawkeye","Shield Agent",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",51,48
"646",298,4,"Hawkeye","Shield Agent",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",51,48
"647",298,5,"Hawkeye","Shield Agent",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",51,48
"648",298,6,"Hawkeye","Shield Agent",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",51,48
"649",298,7,"Hawkeye","Shield Agent",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",51,48
"650",299,1,"terrorist","Captain America",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",10,7
"651",300,1,"Loki","Thor",0.75,"Avengers","Attacco all'Helicarrier - Fuga di Loki",41,37
"652",301,1,"Black Widow","Hawkeye",0.75,"Avengers","Attacco all'Helicarrier - Black Widow vs Hawkeye",29,51
"653",302,1,"Black Widow","Hawkeye",0.6,"Avengers","Attacco all'Helicarrier - Black Widow vs Hawkeye",29,51
"654",303,1,"Black Widow","Hawkeye",0.6,"Avengers","Attacco all'Helicarrier - Black Widow vs Hawkeye",29,51
"655",304,1,"Philip Coulson","terrorist",1,"Avengers","Attacco all'Helicarrier - Fuga di Loki",54,10
"656",305,1,"Loki","Philip Coulson",1,"Avengers","Attacco all'Helicarrier - Fuga di Loki",41,54
"657",306,1,"Black Widow","Hawkeye",0.6,"Avengers","Attacco all'Helicarrier - Black Widow vs Hawkeye",29,51
"658",307,1,"Black Widow","Hawkeye",1,"Avengers","Attacco all'Helicarrier - Black Widow vs Hawkeye",29,51
"659",308,1,"Philip Coulson","Loki",1,"Avengers","Attacco all'Helicarrier - Fuga di Loki",54,41
"660",309,1,"Iron Man","terrorist",1,"Avengers","Attacco all'Helicarrier - Riattivazione dei motori",11,10
"661",311,1,"Loki","Tony Stark",1,"Avengers","Battaglia di New York - mark 7",41,28
"662",312,1,"Iron Man","Loki",1,"Avengers","Battaglia di New York - mark 7",11,41
"663",313,1,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"664",313,2,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"665",313,3,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"666",313,4,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"667",313,5,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"668",313,6,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"669",313,7,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"670",313,8,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"671",314,1,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"672",314,2,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",11,55
"673",315,1,"Chitauri Speedbike","car",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",55,44
"674",315,2,"Chitauri Speedbike","car",0.666666666666667,"Avengers","Battaglia di New York - Arrivo dei Chitauri",55,44
"675",316,1,"Chitauri Speedbike","civilian",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",55,1
"676",316,2,"Chitauri Speedbike","civilian",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",55,1
"677",317,1,"Chitauri Speedbike","car",1,"Avengers","Battaglia di New York - Arrivo dei Chitauri",55,44
"678",318,1,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Ironman & Queenjet vs Chitauri",11,55
"679",319,1,"Shield Queenjet","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Ironman & Queenjet vs Chitauri",56,55
"680",319,2,"Shield Queenjet","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Ironman & Queenjet vs Chitauri",56,55
"681",319,3,"Shield Queenjet","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Ironman & Queenjet vs Chitauri",56,55
"682",319,4,"Shield Queenjet","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Ironman & Queenjet vs Chitauri",56,55
"683",320,1,"Shield Queenjet","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Ironman & Queenjet vs Chitauri",56,55
"684",320,2,"Shield Queenjet","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Ironman & Queenjet vs Chitauri",56,55
"685",321,1,"Loki","Thor",0.9,"Avengers","Battaglia di New York - Thor vs Loki",41,37
"686",322,1,"Loki","Shield Queenjet",1,"Avengers","Battaglia di New York - Thor vs Loki",41,56
"687",323,1,"Thor","Loki",0.75,"Avengers","Battaglia di New York - Thor vs Loki",37,41
"688",324,1,"Chitauri Soldier","civilian",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",57,1
"689",325,1,"Loki","Thor",0.9,"Avengers","Battaglia di New York - Thor vs Loki",41,37
"690",326,1,"Thor","Loki",1,"Avengers","Battaglia di New York - Thor vs Loki",37,41
"691",327,1,"Chitauri Speedbike","car",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",55,44
"692",327,2,"Chitauri Speedbike","car",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",55,44
"693",327,3,"Chitauri Speedbike","car",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",55,44
"694",327,4,"Chitauri Speedbike","car",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",55,44
"695",328,1,"Chitauri Speedbike","policeman",0.8,"Avengers","Battaglia di NewYork - atterraggio Avegers",55,47
"696",329,1,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",51,57
"697",329,2,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",51,57
"698",329,3,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",51,57
"699",329,4,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",51,57
"700",330,1,"Black Widow","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",29,57
"701",331,1,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",7,57
"702",331,2,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",7,57
"703",331,3,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",7,57
"704",331,4,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",7,57
"705",332,1,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",51,57
"706",333,1,"Black Widow","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",29,57
"707",334,1,"Chitauri Soldier","Hawkeye",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",57,51
"708",335,1,"Black Widow","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",29,57
"709",335,2,"Black Widow","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",29,57
"710",336,1,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",51,57
"711",337,1,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",51,57
"712",338,1,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",7,57
"713",338,2,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",7,57
"714",338,3,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",7,57
"715",338,4,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",7,57
"716",339,1,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",37,57
"717",339,2,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",37,57
"718",339,3,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",37,57
"719",339,4,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - atterraggio Avegers",37,57
"720",340,1,"Hulk","Chitauri Giant",0.75,"Avengers","Battaglia di NewYork - Avengers uniti",17,58
"721",340,1,"Iron Man","Chitauri Giant",0.75,"Avengers","Battaglia di NewYork - Avengers uniti",11,58
"722",341,1,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"723",341,2,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"724",341,3,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"725",341,4,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"726",342,1,"Hulk","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,55
"727",342,2,"Hulk","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,55
"728",343,1,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,55
"729",343,2,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,55
"730",343,3,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,55
"731",343,4,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,55
"732",343,5,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,55
"733",343,6,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,55
"734",343,7,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,55
"735",343,8,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,55
"736",344,1,"Thor","Chitauri Giant",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,58
"737",344,2,"Thor","Chitauri Giant",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,58
"738",345,1,"Hawkeye","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",51,55
"739",345,2,"Hawkeye","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",51,55
"740",345,3,"Hawkeye","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",51,55
"741",346,1,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,55
"742",347,1,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,55
"743",347,2,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,55
"744",347,3,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,55
"745",348,1,"Chitauri Soldier","Black Widow",0.75,"Avengers","Battaglia di NewYork - Avengers uniti",57,29
"746",349,1,"Black Widow","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",29,57
"747",350,1,"Black Widow","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",29,57
"748",350,2,"Black Widow","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",29,57
"749",351,1,"Iron Man","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,55
"750",352,1,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"751",352,2,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"752",352,3,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"753",352,4,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"754",352,5,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"755",352,6,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"756",352,7,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"757",352,8,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"758",353,1,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",7,57
"759",353,2,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",7,57
"760",354,1,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"761",355,1,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",7,57
"762",355,1,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"763",356,1,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"764",356,2,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",11,57
"765",357,1,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",51,57
"766",358,1,"Hawkeye","Chitauri Speedbike",1,"Avengers","Battaglia di NewYork - Avengers uniti",51,55
"767",359,1,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"768",359,2,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"769",359,3,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"770",359,4,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"771",359,5,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"772",359,6,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"773",359,7,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,57
"774",360,1,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,57
"775",360,2,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,57
"776",360,3,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,57
"777",360,4,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",37,57
"778",361,1,"Thor","Chitauri Giant",0.75,"Avengers","Battaglia di NewYork - Avengers uniti",37,58
"779",361,1,"Hulk","Chitauri Giant",0.75,"Avengers","Battaglia di NewYork - Avengers uniti",17,58
"780",362,1,"Hulk","Thor",1,"Avengers","Battaglia di NewYork - Avengers uniti",17,37
"781",363,1,"Chitauri Soldier","Captain America",0.75,"Avengers","Battaglia di NewYork - Avengers uniti",57,7
"782",364,1,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di NewYork - Avengers uniti",7,57
"783",365,1,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di New York - Scena Banca",7,57
"784",365,2,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di New York - Scena Banca",7,57
"785",366,1,"Chitauri Soldier","Captain America",0.75,"Avengers","Battaglia di New York - Scena Banca",57,7
"786",367,1,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di New York - Scena Banca",7,57
"787",367,2,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di New York - Scena Banca",7,57
"788",368,1,"Hawkeye","Loki",1,"Avengers","Battaglia di New York - Sconfitta Loki",51,41
"789",369,1,"Hawkeye","Chitauri Speedbike",1,"Avengers","Battaglia di New York - Sconfitta Loki",51,55
"790",370,1,"Hulk","Loki",1,"Avengers","Battaglia di New York - Sconfitta Loki",17,41
"791",371,1,"Hulk","Loki",1,"Avengers","Battaglia di New York - Sconfitta Loki",17,41
"792",372,1,"Hulk","Loki",1,"Avengers","Battaglia di New York - Sconfitta Loki",17,41
"793",373,1,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"794",373,2,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"795",374,1,"Thor","Chitauri Speedbike",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,55
"796",375,1,"Iron Man","Chitauri Giant",1,"Avengers","Battaglia di New York - lancio missile nucleare",11,58
"797",376,1,"Chitauri Giant","Iron Man",0.75,"Avengers","Battaglia di New York - lancio missile nucleare",58,11
"798",376,1,"Chitauri Soldier","Iron Man",0.55,"Avengers","Battaglia di New York - lancio missile nucleare",57,11
"799",377,1,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",51,57
"800",377,2,"Hawkeye","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",51,57
"801",378,1,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",17,57
"802",378,2,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",17,57
"803",378,3,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",17,57
"804",378,4,"Hulk","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",17,57
"805",379,1,"Chitauri Speedbike","Hulk",0.522222222222222,"Avengers","Battaglia di New York - lancio missile nucleare",55,17
"806",380,1,"Nick Fury","Fighter",1,"Avengers","Battaglia di New York - lancio missile nucleare",52,13
"807",381,1,"Chitauri Soldier","Iron Man",0.6,"Avengers","Battaglia di New York - lancio missile nucleare",57,11
"808",382,1,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",11,57
"809",382,2,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",11,57
"810",382,3,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",11,57
"811",382,4,"Iron Man","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",11,57
"812",383,1,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",7,57
"813",383,2,"Captain America","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",7,57
"814",384,1,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"815",384,2,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"816",384,3,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"817",385,1,"Chitauri Soldier","Captain America",0.6,"Avengers","Battaglia di New York - lancio missile nucleare",57,7
"818",386,1,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"819",386,2,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"820",386,3,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"821",386,4,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"822",386,5,"Thor","Chitauri Soldier",1,"Avengers","Battaglia di New York - lancio missile nucleare",37,57
"823",387,1,"Iron Man","Loki",0.583333333333333,"Avengers","Battaglia di New York - Scena Finale",11,41
"824",387,1,"Captain America","Loki",0.583333333333333,"Avengers","Battaglia di New York - Scena Finale",7,41
"825",387,1,"Thor","Loki",0.583333333333333,"Avengers","Battaglia di New York - Scena Finale",37,41
"826",387,1,"Hulk","Loki",0.583333333333333,"Avengers","Battaglia di New York - Scena Finale",17,41
"827",387,1,"Black Widow","Loki",0.583333333333333,"Avengers","Battaglia di New York - Scena Finale",29,41
"828",387,1,"Hawkeye","Loki",0.583333333333333,"Avengers","Battaglia di New York - Scena Finale",51,41
